GCF_000163235.1_ASM16323v1_genomic.fna,GCF_000164555.1_ASM16455v1_genomic.fna,GCF_000208545.1_ASM20854v2_genomic.fna,GCF_000233875.1_ASM23387v1_genomic.fna,GCF_000249735.1_ASM24973v2_genomic.fna,GCF_000261145.1_Esch_coli_M919_V2_genomic.fna,GCF_000267705.2_ASM26770v2_genomic.fna,GCF_000350665.1_Esch_coli_KTE5_V1_genomic.fna,GCF_000351625.1_Esch_coli_KTE66_V1_genomic.fna,GCF_000352285.1_Esch_coli_KTE46_V1_genomic.fna,GCF_000358895.1_ASM35889v1_genomic.fna,GCF_000456385.1_Esch_coli_HVH_26_4-5703913_V1_genomic.fna,GCF_000458195.1_Esch_coli_HVH_147_4-5893887_V1_genomic.fna,GCF_000459755.1_Esch_coli_KOEGE_58_171a_V1_genomic.fna,GCF_000460055.1_Esch_coli_UMEA_3053-1_V1_genomic.fna,GCF_000462165.2_ASM46216v2_genomic.fna,GCF_000601135.1_ASM60113v1_genomic.fna,GCF_000614595.1_Ec2010EL1058_genomic.fna,GCF_000617745.1_Ec2010C-4529_genomic.fna,GCF_000618265.2_EcF6751_genomic.fna,GCF_000619005.2_Ec2009C-4052_genomic.fna,GCF_000619105.1_Ec2009C-4780_genomic.fna,GCF_000619765.2_Ec2009C-3279_genomic.fna,GCF_000687005.1_ASM68700v1_genomic.fna,GCF_000687025.1_ASM68702v1_genomic.fna,GCF_000700125.1_ASM70012v1_genomic.fna,GCF_000753315.1_FHI35_genomic.fna,GCF_000776375.1_ASM77637v1_genomic.fna,GCF_000779395.1_ASM77939v1_genomic.fna,GCF_000780315.1_ASM78031v1_genomic.fna,GCF_000781995.1_ASM78199v1_genomic.fna,GCF_000986765.1_ASM98676v1_genomic.fna,GCF_001041375.1_ViralProj287958_genomic.fna,GCF_001265335.1_302014_genomic.fna,GCF_001265625.1_100854_genomic.fna,GCF_001267345.1_303289_genomic.fna,GCF_001309985.1_ASM130998v1_genomic.fna,GCF_001521695.1_ASM152169v1_genomic.fna,GCF_001592595.1_ASM159259v1_genomic.fna,GCF_001614975.1_ASM161497v1_genomic.fna,GCF_001692775.1_ASM169277v1_genomic.fna,GCF_001748915.1_ASM174891v1_genomic.fna,GCF_001749235.1_ASM174923v1_genomic.fna,GCF_001881155.1_ASM188115v1_genomic.fna,GCF_001881345.1_ASM188134v1_genomic.fna,GCF_001892405.1_ASM189240v1_genomic.fna,GCF_001892585.1_ASM189258v1_genomic.fna,GCF_001893985.1_ASM189398v1_genomic.fna,GCF_002001595.1_ASM200159v1_genomic.fna,GCF_002002145.1_ASM200214v1_genomic.fna
0.39935501209352325,0.6091006260497785,0.29769858945805494,0.33407050865096916,0.5394893111638955,0.6080417434008594,0.44075894075894073,0.3437900128040973,0.3809965544659422,0.3397325566000265,0.5327551494502091,0.33913604126370084,0.5396658136384164,0.3281351526965562,0.332902057187217,0.4431394224126019,1.0,0.5139070918887433,0.5100936220011703,0.43538336494175023,0.5063471687348452,0.5264087097248786,0.5298485730926034,0.6520964869677837,0.6322926521602018,0.6471631205673759,0.5180616740088105,0.34057499674775593,0.3822975517890772,0.37569352708058124,0.31763666203762153,0.5628795733965338,0.0,0.5247424176462052,0.605718954248366,0.3454808577818708,0.43683781581092096,0.5164867230814123,0.34215938303341903,0.5212703101920236,0.3230886461772924,0.5840024238751704,0.5303745207903273,0.3397239263803681,0.34605990487209154,0.3375687232742822,0.5817880295492236,0.583107088989442,0.32897800776196634,0.3736351531291611
0.3991139750302054,0.5130559540889527,0.28991028634631927,0.3358063256540414,0.5717098288656671,0.5299095418733586,0.4816944873053724,0.338302752293578,0.3859136212624585,0.3393730987964555,0.6082156194187368,0.33038914490527393,0.628380528157811,0.3333333333333333,0.33015094826474,0.4725274725274725,0.5139070918887433,1.0,0.6590653605267384,0.4770859451177044,0.628003696857671,0.6441805225653207,0.6445104785736628,0.5443822773325269,0.5139558673096595,0.5135415125055498,0.6193457505086868,0.33726659751037347,0.3802174204804724,0.3918269230769231,0.3229892336922103,0.5952560809789998,0.0,0.5955993930197269,0.5207978970156177,0.3490180572031106,0.4766355140186916,0.5808510638297872,0.34336032909114284,0.6139993736298153,0.3242728311952242,0.5289304500292227,0.600215683253736,0.33274043958836236,0.33558501147081315,0.3479330708661417,0.519976838448176,0.5203357938920249,0.3258963115811194,0.3811371237458194
0.39775796866558616,0.5125649913344887,0.2867901234567901,0.33254871191316854,0.5754471793303776,0.5188156359393232,0.47145462196661525,0.3385523613963039,0.37749401436552277,0.33821376281112736,0.6049624551093699,0.33298889175923535,0.645030754289414,0.3284929356357928,0.32620805803860603,0.4728253157371931,0.5100936220011703,0.6590653605267384,1.0,0.4691685267857143,0.6376969886097675,0.64171974522293,0.6425987100833727,0.5377616014558689,0.5145759717314488,0.5119118522930316,0.6234197218710493,0.3335069670530017,0.3741084645404387,0.3835561497326203,0.32026476578411406,0.6001831222340912,0.0,0.5917682926829269,0.5312941176470588,0.34098706782792293,0.46706670387943067,0.5925069380203515,0.3433009708737864,0.6218700475435817,0.3208726715998979,0.5271898883009994,0.6082956494620303,0.32920760495087403,0.33154190658989124,0.34640603736236547,0.5096279137107282,0.5104257167680278,0.3243383497664764,0.37763741432603143
0.3868651259955608,0.42576621998142494,0.2892960462873674,0.31560417452533635,0.441340782122905,0.4415216511533792,0.9759500642555535,0.31713019936007875,0.3906842862750229,0.31805998723675816,0.4529115744069015,0.31361607142857145,0.4492431606721289,0.3121932804832012,0.31178232651023463,0.9283128167994207,0.43538336494175023,0.4770859451177044,0.4691685267857143,1.0,0.4713758710206312,0.4686372467388287,0.4787468948385316,0.44765744473793967,0.4363438520130577,0.43583034976590473,0.44683770064480727,0.314125,0.3622661122661123,0.37590673575129535,0.3011856741229679,0.443967252717756,0.0,0.445238737523604,0.4356223175965665,0.3299770583736936,0.9838146036417141,0.42903356247472707,0.32199602780536246,0.4422786547700755,0.30364372469635625,0.42624047077704963,0.4451269451269451,0.3106915154487494,0.31369172099889286,0.33845230953809236,0.41853373989128995,0.4188759278897137,0.310125,0.37335247292183216
0.3873673175206395,0.496367700474993,0.2891172914147521,0.32654878514183944,0.583984375,0.5033168666196189,0.4760594386351128,0.32884902840059793,0.3756654979872744,0.3290289256198347,0.5968918490326673,0.3347661188369153,0.6444268774703558,0.31857396599847754,0.32544603315196763,0.461993941063068,0.5063471687348452,0.628003696857671,0.6376969886097675,0.4713758710206312,1.0,0.6486402000625195,0.6586426463736605,0.5288744843842075,0.5048613096940234,0.5126637554585153,0.6260829207920792,0.3281784763594879,0.3653469227753822,0.3830176355323318,0.3118199802176063,0.6104520198227962,0.0,0.627304586317233,0.5103458692040477,0.3422818791946309,0.47153024911032027,0.5971886336154776,0.3340454945331155,0.6225596529284165,0.3207382466641726,0.5031820110309716,0.6129623968205442,0.3250839447829872,0.3270165814736317,0.3504553734061931,0.5149147727272727,0.5150525418915081,0.32127498102706803,0.37326525268394867
0.3972326706072004,0.5119954029593449,0.2922526523562793,0.3363778705636743,0.5919151552413157,0.5197502178332849,0.471113591962043,0.3339272079409519,0.3912578532281781,0.3374801482265749,0.6283360790774299,0.33504955592740376,0.7127766599597586,0.332854531209193,0.33571335843177985,0.47455470737913485,0.5264087097248786,0.6441805225653207,0.64171974522293,0.4686372467388287,0.6486402000625195,1.0,0.8891089108910891,0.535402229587225,0.5144280064449978,0.512,0.6535874439461884,0.33488975356679634,0.3775838926174497,0.38606076759061836,0.3238506477012954,0.6249807247494218,0.0,0.7969178082191781,0.5170814654506106,0.3398924308015217,0.4683808200138985,0.6232994526974198,0.34135048231511256,0.6529005302908565,0.3259844526570664,0.5229692285255942,0.6464421855146124,0.3297345357551124,0.33121181262729127,0.3486679822397632,0.5105953582240161,0.5109541654655521,0.3257526812249645,0.38332438238453276
0.40589962626801923,0.5183074512038752,0.2960654936461388,0.34378238341968914,0.5969853836784409,0.5293693173618127,0.4839427220909217,0.3415065722952477,0.3903179000131909,0.33655352480417755,0.6207119741100323,0.34099323375462787,0.7122290253185504,0.33647880041365047,0.33997685482834,0.48003362757461115,0.5298485730926034,0.6445104785736628,0.6425987100833727,0.4787468948385316,0.6586426463736605,0.8891089108910891,1.0,0.5418160095579451,0.5226116038970481,0.5158357771260997,0.6627444744792494,0.33950141351837576,0.38563049853372433,0.38446372239747634,0.32679738562091504,0.6435613062230437,0.0,0.7885877798350446,0.522191613100704,0.34363636363636363,0.4785072563925363,0.6281554901657116,0.34227249618708694,0.6473750790638836,0.33126974099810486,0.5250937409864436,0.6400562412123105,0.335474930713026,0.3371212121212121,0.3479902557856273,0.5096030729833547,0.5106019638537072,0.325848430722123,0.38303512259774686
0.423542507304856,0.7212433510638298,0.3055872291904219,0.3393617021276596,0.5495892911469425,0.7101328903654485,0.4524576389861364,0.3602427120432661,0.39901612462421426,0.3463414634146341,0.5645031406023514,0.3525122630253215,0.5646417445482866,0.33258098778544876,0.33672391017173053,0.4552545738193164,0.6520964869677837,0.5443822773325269,0.5377616014558689,0.44765744473793967,0.5288744843842075,0.535402229587225,0.5418160095579451,1.0,0.7436556927297668,0.6385306122448979,0.540503640776699,0.34386617100371747,0.3898375103277334,0.39978109180462446,0.3266916806831414,0.5389639305328782,0.0,0.5294814814814814,0.7276961662486564,0.344578313253012,0.4493865030674847,0.5371067288875508,0.34052005749379327,0.5470255390732528,0.3347678664580073,0.6229067930489731,0.5453167626553501,0.3403175429463821,0.34571615434924785,0.3583596214511041,0.5960675027093978,0.5966867936213036,0.33447956619494773,0.39361848439004266
0.40262197594269494,0.7224864687551255,0.29564894012644105,0.34425151275980004,0.5398599314558188,0.7202635914332784,0.437218199207542,0.3459014283875949,0.38337551618489407,0.34314639669641667,0.5302607076350093,0.34193464730290457,0.5303303303303303,0.3356065573770492,0.3346333853354134,0.43876140447884987,0.6322926521602018,0.5139558673096595,0.5145759717314488,0.4363438520130577,0.5048613096940234,0.5144280064449978,0.5226116038970481,0.7436556927297668,1.0,0.6485348874858345,0.5190209377764671,0.3428795606120047,0.38247603618199,0.377854487519915,0.3231141076198957,0.5433729634522237,0.0,0.507269324888441,0.7135106755337767,0.33512380453294904,0.43702290076335876,0.5293075446626311,0.3375321336760925,0.5245098039215687,0.3286409009470182,0.5947352310988675,0.5284468745382,0.35135834411384215,0.3462778996258547,0.3553595826605391,0.5808890232839431,0.5810157194679565,0.34591112279779124,0.377093101138647
0.3982530367135253,0.6148574988319576,0.2906816760475297,0.3325406262386048,0.5358325805480277,0.604014314610238,0.4393015521064302,0.34069072968060243,0.3812988412826731,0.3431425485961123,0.5438819235042057,0.34068241469816274,0.5418454935622318,0.3289699854555071,0.33031377182617827,0.4421052631578947,0.6471631205673759,0.5135415125055498,0.5119118522930316,0.43583034976590473,0.5126637554585153,0.512,0.5158357771260997,0.6385306122448979,0.6485348874858345,1.0,0.5195756126718469,0.3375560833993138,0.380172060630889,0.37886944818304175,0.3204732510288066,0.5234042553191489,0.0,0.5032717754834957,0.6059195211173928,0.3389243876464324,0.43651669886834116,0.521124665278191,0.3364121243658124,0.5320629159104658,0.32604476646396685,0.5889712696941612,0.5130409010077059,0.34546640574037835,0.33913947744702977,0.349906073888541,0.5901109057301294,0.5914624749576206,0.34486889391721015,0.3796057104010877
